person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_High School,person_education_Master,person_education_Other,person_home_ownership_MORTGAGE,person_home_ownership_OWN,person_home_ownership_Other,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes
23,80153,3,13200,11,0,4,671,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,96955,3,9600,12,0,4,632,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,80259,1,17500,11,0,3,664,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,99438,0,9600,7,0,2,630,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,100772,1,9600,10,0,2,611,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,103016,0,9600,10,0,4,660,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
25,80159,1,18500,12,0,2,623,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,103226,0,9600,7,0,3,609,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,107028,0,9600,5,0,3,666,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,80531,0,15000,11,0,2,691,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,80386,3,5875,10,0,4,608,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26,109277,4,9600,13,0,4,677,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25,80516,5,4000,12,0,4,587,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,113514,1,9600,12,0,2,605,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,114957,0,9600,11,0,2,608,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,80452,0,8700,6,0,3,588,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,80736,5,5000,12,0,4,707,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
26,80625,2,10000,7,0,4,630,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,80470,1,15000,13,0,2,648,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,118090,0,9600,10,0,3,575,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25,80399,1,4000,12,0,3,620,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,80566,0,4000,8,0,2,642,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25,80851,6,5000,9,0,3,692,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
26,145731,3,9600,14,0,4,553,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,81101,1,8800,8,0,4,667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,80776,0,1400,12,0,4,527,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,84922,2,9700,12,0,4,621,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
26,80876,2,12000,12,0,3,644,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,81020,1,7200,10,0,4,686,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,80650,2,1500,11,0,3,613,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,81144,0,9000,6,0,2,615,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,81197,0,2500,11,0,4,680,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
26,81498,4,12000,5,0,3,639,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,81256,3,20000,10,0,4,559,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
22,81135,3,6000,10,0,3,551,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,81493,0,10000,9,0,2,573,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,81316,3,7000,14,0,3,656,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,81240,0,7000,7,0,4,663,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23,81538,0,10000,9,0,3,665,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,81570,3,1000,9,0,4,623,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,81240,0,16000,12,0,4,702,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
22,81487,1,7500,16,0,3,664,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25,81730,0,3000,7,0,3,707,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
23,81970,1,2500,11,0,3,682,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,81363,4,10400,8,0,4,624,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,81357,3,10000,11,0,3,551,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24,81563,5,10400,5,0,2,599,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,81354,1,12000,11,0,4,656,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,81110,0,5600,7,0,2,638,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24,81402,2,4000,7,0,3,633,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24,81370,4,12150,10,0,3,662,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,81373,3,9250,5,0,2,603,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22,81697,1,8800,7,0,2,628,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22,81181,0,4000,6,0,3,503,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,81375,1,3250,6,0,2,584,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
22,81174,0,12000,8,0,2,593,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
23,81590,0,6400,11,0,3,656,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24,81189,5,13000,11,0,3,593,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,81219,0,6000,9,0,2,619,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,81251,3,10000,12,0,3,589,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,81679,1,16000,16,0,2,659,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,81207,2,7000,8,0,3,631,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
22,81595,0,10000,10,0,4,663,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
25,81583,1,15000,11,0,4,566,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,81538,1,16000,6,0,2,654,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,81467,5,5525,6,0,4,690,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,81794,1,5000,9,0,2,553,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25,81893,1,5000,13,0,2,683,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,81494,6,3250,11,0,2,728,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26,81548,4,6500,7,0,2,551,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22,81756,1,3900,14,0,4,674,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,82272,0,9600,14,0,4,656,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,82042,1,12000,12,0,4,690,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
22,81858,0,5500,10,0,4,570,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,81622,0,14400,11,0,2,638,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,82048,6,3000,7,0,4,610,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
25,82104,2,3000,14,0,3,556,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,82111,0,9600,14,0,4,645,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,82635,1,6400,7,0,3,581,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
26,82109,3,2400,8,0,4,614,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
24,82546,0,12000,10,0,2,689,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,82425,4,12000,7,0,3,628,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,83053,1,6500,16,0,3,643,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22,82302,0,20000,16,0,4,621,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,82279,2,16000,7,0,4,628,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,82681,1,9000,15,0,2,691,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,82588,0,6000,12,0,4,620,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,82905,0,10000,9,0,4,563,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,82593,2,11000,6,0,4,641,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,82500,2,11500,9,0,3,700,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
24,82711,0,8000,7,0,4,657,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,82734,2,6500,5,0,4,576,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,82565,0,10000,7,0,2,618,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
25,82669,7,6500,12,0,3,652,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,82852,6,8000,11,0,3,589,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
26,82428,4,10000,8,0,3,681,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
22,82489,0,10000,10,0,2,692,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26,82564,3,10000,5,0,2,718,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
24,82954,1,6000,11,0,2,699,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
23,82424,0,9750,10,0,3,708,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
23,82735,0,10000,10,0,2,577,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,82526,0,12000,5,0,4,639,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26,82683,3,3600,6,0,3,663,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,82275,0,10000,11,0,2,612,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,82760,5,6000,7,0,2,627,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,82602,0,3500,6,0,4,696,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,82705,1,14000,11,0,3,645,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22,82706,0,14800,9,0,4,621,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
26,82711,6,6500,11,0,2,582,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,82321,1,3600,7,0,4,655,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,82445,6,21000,13,0,4,676,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
23,82585,0,4000,11,0,4,671,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,82625,2,5500,15,0,4,575,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26,82616,1,12000,11,0,3,595,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
23,82752,5,1000,8,0,3,695,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,82387,0,21000,12,0,2,573,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24,82775,3,4200,5,0,4,544,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,82983,3,4000,6,0,3,694,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21,82896,0,16000,11,0,3,584,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,82764,3,8100,11,0,4,626,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,82838,2,17000,11,0,3,713,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
26,83128,3,10500,6,0,3,661,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
24,83119,5,3000,5,0,4,716,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
24,82895,2,6000,6,0,4,642,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,83179,0,1800,8,0,4,626,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,40270,0,10000,7,0,4,563,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26,40692,8,10000,11,0,3,618,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,40470,0,10000,14,0,3,676,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
23,41038,1,10000,11,0,4,631,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
23,40777,1,10000,5,0,3,626,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
26,40528,1,10000,11,0,2,555,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,83249,0,12000,11,0,4,607,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,40965,0,10000,11,0,3,689,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
23,41078,1,10000,7,0,4,646,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26,83345,2,9000,7,0,4,601,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,40689,0,10000,12,0,4,652,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25,41222,3,10000,10,0,3,674,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26,83380,3,6500,11,0,2,644,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
23,83372,0,4200,11,0,4,712,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
24,40967,0,10000,13,0,3,654,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
22,41863,2,10000,11,0,4,627,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,41515,2,10000,10,0,3,516,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,41437,3,10000,11,0,4,600,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,83435,0,20000,6,0,3,628,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,83373,0,6000,11,0,2,656,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
21,41536,0,10000,9,0,4,639,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21,41390,0,10000,13,0,4,674,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22,42297,0,10000,13,0,2,662,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,83116,3,19500,11,0,2,646,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,43155,4,10000,7,0,2,634,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,43170,2,10000,11,0,4,695,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
21,83584,0,13250,6,0,2,645,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22,83514,0,15000,8,0,2,580,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,43273,1,10000,7,0,4,669,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
21,43209,0,10000,7,0,3,661,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,42756,3,10000,5,0,2,568,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,43154,1,10000,13,0,4,682,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
22,83656,0,6500,5,0,2,576,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,84027,0,9000,5,0,3,556,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,84058,1,9600,7,0,3,609,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,83651,4,15000,7,0,3,506,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,84055,0,8325,13,0,4,642,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26,83702,1,5000,14,0,4,657,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24,83665,4,3000,11,0,2,605,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24,43007,4,10000,12,0,4,636,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
23,42789,3,10000,13,0,2,672,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
24,43163,0,10000,12,0,4,694,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
25,84059,3,20000,10,0,2,534,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
24,84007,2,7200,7,0,2,601,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
26,83672,4,6000,7,0,3,652,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21,43425,0,10000,11,0,4,611,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
25,43676,3,10000,9,0,3,576,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,83691,1,11000,10,0,3,666,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
26,83814,6,16000,15,0,4,677,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,83714,1,6000,7,0,2,551,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,83770,5,11000,11,0,2,637,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
26,83730,3,18000,14,0,4,656,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,83651,1,5200,17,0,2,507,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,83456,1,15900,13,0,3,634,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,43826,2,10000,11,0,3,630,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
22,83945,0,1000,7,0,2,662,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,83867,1,15000,11,0,3,606,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,83778,0,15000,14,0,2,621,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,44402,4,10000,12,0,4,635,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
23,83939,2,8000,10,0,2,631,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,83874,0,7800,12,0,3,545,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22,44001,2,10000,6,0,3,658,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,83782,0,19000,9,0,2,650,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,83727,2,6625,7,0,4,544,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,83878,1,10000,7,0,3,566,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,44102,0,10000,9,0,4,661,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,44080,3,10000,5,0,3,612,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,84242,0,8500,11,0,3,646,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
22,44375,3,10000,13,0,2,549,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,44289,2,10000,7,0,4,548,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,83896,0,16800,7,0,3,659,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22,83931,3,6000,13,0,2,656,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,44117,0,10000,11,0,2,517,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,44342,1,10000,14,0,2,644,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
24,84279,1,10000,7,0,4,616,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,84310,3,1500,7,0,2,699,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25,43918,2,10000,11,0,2,694,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,84707,0,1925,9,0,4,686,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
22,44148,2,10000,13,0,4,618,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,84355,1,7000,11,0,2,640,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
23,84617,1,1200,6,0,3,666,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,44124,0,10000,13,0,4,615,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
26,84455,0,5000,11,0,4,668,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,43937,0,10000,11,0,4,613,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
26,84544,4,7500,11,0,3,654,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,84246,1,2400,11,0,4,613,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,44225,0,10000,11,0,3,591,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
23,84509,2,1000,14,0,3,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
23,44470,2,10000,8,0,2,643,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,85115,1,13000,11,0,2,650,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,84908,3,5050,5,0,2,644,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,84914,4,8000,6,0,2,611,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
23,84884,2,7200,7,0,3,609,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
22,84846,0,9750,14,0,2,640,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,44253,4,10000,11,0,4,606,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,44067,0,10000,5,0,3,650,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26,84828,1,14000,13,0,2,674,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
22,45367,2,10000,7,0,4,613,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,45411,0,10000,11,0,2,607,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,84230,1,10000,10,0,4,645,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
23,45353,0,10000,13,0,3,716,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
24,85145,4,10000,11,0,2,575,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,85197,0,12000,11,0,2,618,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
22,45134,1,10000,8,0,2,664,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,84719,2,3000,6,0,4,651,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,45779,0,10000,6,0,3,665,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
24,46057,0,10000,12,0,4,611,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,84715,0,10000,11,0,4,558,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,46047,4,10000,15,0,4,587,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
26,46436,2,10000,14,0,3,692,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
26,45905,6,10000,8,0,3,679,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
